usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index,verbatim_kingdom,category_cites,category_iucn,category_sinac,category_minae
2782782,Anathallis haberi (Luer) Solano & Soto Arenas,Anathallis haberi,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis haberi,6,7707728,196,1169,7689,2782621,2782782,FALSE,Liliopsida,,Anathallis haberi,80,Plantae,,NE,POBLACION REDUCIDA,
2782738,Anathallis lewisiae (Ames) Solano & Soto Arenas,Anathallis lewisiae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis lewisiae,6,7707728,196,1169,7689,2782621,2782738,FALSE,Liliopsida,,Anathallis lewisiae,81,Plantae,,NE,POBLACION REDUCIDA,
2782775,Anathallis microphyta (Barb.Rodr.) C.O.Azevedo & Van den Berg,Anathallis microphyta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis microphyta,6,7707728,196,1169,7689,2782621,2782775,FALSE,Liliopsida,,Anathallis microphyta,82,Plantae,,,POBLACION REDUCIDA,
9581900,Anathallis microtis (Schltr.) Karremans,Anathallis microtis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis microtis,6,7707728,196,1169,7689,2782621,9581900,FALSE,Liliopsida,,Anathallis microtis,83,Plantae,,NE,POBLACION REDUCIDA,
2782727,Anathallis minutalis (Lindl.) Pridgeon & M.W.Chase,Anathallis minutalis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis minutalis,6,7707728,196,1169,7689,2782621,2782727,FALSE,Liliopsida,,Anathallis minutalis,84,Plantae,,NE,POBLACION REDUCIDA,
2782917,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis obovata,6,7707728,196,1169,7689,2782621,2782917,FALSE,Liliopsida,,Anathallis obovata,85,Plantae,,NE,POBLACION REDUCIDA,
2782786,Anathallis sertularioides (Sw.) Pridgeon & M.W.Chase,Anathallis sertularioides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis sertularioides,6,7707728,196,1169,7689,2782621,2782786,FALSE,Liliopsida,,Anathallis sertularioides,86,Plantae,,NE,POBLACION REDUCIDA,
12260703,Anathallis transtalamancana Karremans & Chinchilla,Anathallis transtalamancana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anathallis,Anathallis transtalamancana,6,7707728,196,1169,7689,2782621,12260703,FALSE,Liliopsida,,Anathallis transtalamancana,87,Plantae,,NE,POBLACION REDUCIDA,
3156864,Anaxagorea panamensis Standl.,Anaxagorea panamensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Magnoliales,Annonaceae,Anaxagorea,Anaxagorea panamensis,6,7707728,220,718,9291,8275519,3156864,FALSE,Magnoliopsida,,Anaxagorea panamensis,88,Plantae,,NT,,
12220814,Andea fulvescens (Standl. & L.O.Williams) van der Werff,Andea fulvescens,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Laurales,Lauraceae,Andea,Andea fulvescens,6,7707728,220,407,6688,12307278,12220814,FALSE,Magnoliopsida,,Andea fulvescens,89,Plantae,,EN,,
5283981,Andreaea alpestris (Thed.) Schimp.,Andreaea alpestris,SPECIES,ACCEPTED,100,EXACT,Plantae,Bryophyta,Andreaeales,Andreaeaceae,Andreaea,Andreaea alpestris,6,35,326,1331,8735,2673379,5283981,FALSE,Andreaeopsida,,Andreaea alpestris,90,Plantae,,DD,,
2833751,Angraecum sesquipedale Thouars,Angraecum sesquipedale,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Angraecum,Angraecum sesquipedale,6,7707728,196,1169,7689,2833387,2833751,FALSE,Liliopsida,,Angraecum sesquipedale,91,Plantae,,NE,POBLACION REDUCIDA,
2833736,Angraecum trichoplectron (Rchb.f.) Schltr.,Angraecum trichoplectron,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Angraecum,Angraecum trichoplectron,6,7707728,196,1169,7689,2833387,2833736,FALSE,Liliopsida,,Angraecum trichoplectron,92,Plantae,,NE,POBLACION REDUCIDA,
5407294,Annona pruinosa G.E.Schatz,Annona pruinosa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona pruinosa,6,7707728,220,718,9291,3155252,5407294,FALSE,Magnoliopsida,,Annona pruinosa,93,Plantae,,VU,,
5592412,Anthodiscus chocoensis Prance,Anthodiscus chocoensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Malpighiales,Caryocaraceae,Anthodiscus,Anthodiscus chocoensis,6,7707728,220,1414,6647,3231310,5592412,FALSE,Magnoliopsida,,Anthodiscus chocoensis,94,Plantae,,EN,,PELIGRO EXTINCIÓN
2873211,Anthurium bittneri Grayum,Anthurium bittneri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium bittneri,6,7707728,196,551,6979,2872218,2873211,FALSE,Liliopsida,,Anthurium bittneri,95,Plantae,,EN,,
2873214,Anthurium sparreorum Croat,Anthurium sparreorum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium sparreorum,6,7707728,196,551,6979,2872218,2873214,FALSE,Liliopsida,,Anthurium sparreorum,96,Plantae,,NT,,
2897591,Arachnothryx izabalensis (Standl. & Steyerm.) Borhidi,Arachnothryx izabalensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Arachnothryx,Arachnothryx izabalensis,6,7707728,220,412,8798,2917940,2897591,FALSE,Magnoliopsida,,Arachnothryx izabalensis,97,Plantae,,EN,,
2684940,Araucaria angustifolia (Bertol.) Kuntze,Araucaria angustifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria angustifolia,6,7707728,194,640,3924,2684910,2684940,FALSE,Pinopsida,,Araucaria angustifolia,98,Plantae,,CR,,
2684969,Araucaria heterophylla (Salisb.) Franco,Araucaria heterophylla,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria heterophylla,6,7707728,194,640,3924,2684910,2684969,FALSE,Pinopsida,,Araucaria heterophylla,99,Plantae,,VU,,
2684933,Araucaria hunsteinii K.Schum.,Araucaria hunsteinii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria hunsteinii,6,7707728,194,640,3924,2684910,2684933,FALSE,Pinopsida,,Araucaria hunsteinii,100,Plantae,,NT,,
7551312,Arcytophyllum lavarum K.Schum. ex Standl.,Arcytophyllum lavarum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Arcytophyllum,Arcytophyllum lavarum,6,7707728,220,412,8798,10805694,7551312,FALSE,Magnoliopsida,,Arcytophyllum lavarum,101,Plantae,,NT,,
5558134,Ardisia alajuelae (Lundell) Lundell,Ardisia alajuelae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia alajuelae,6,7707728,220,1353,6674,3169458,5558134,FALSE,Magnoliopsida,,Ardisia alajuelae,102,Plantae,,EN,,
5558011,Ardisia angucianensis Ricketson & Pipoly,Ardisia angucianensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia angucianensis,6,7707728,220,1353,6674,3169458,5558011,FALSE,Magnoliopsida,,Ardisia angucianensis,103,Plantae,,CR,,
5557693,Ardisia blepharodes Lundell,Ardisia blepharodes,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia blepharodes,6,7707728,220,1353,6674,3169458,5557693,FALSE,Magnoliopsida,,Ardisia blepharodes,104,Plantae,,EN,,
5557608,Ardisia brenesii Standl.,Ardisia brenesii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia brenesii,6,7707728,220,1353,6674,3169458,5557608,FALSE,Magnoliopsida,,Ardisia brenesii,105,Plantae,,VU,,
5557440,Ardisia capitellata Lundell,Ardisia capitellata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia capitellata,6,7707728,220,1353,6674,3169458,5557440,FALSE,Magnoliopsida,,Ardisia capitellata,106,Plantae,,VU,,
5557397,Ardisia cartagoana Lundell,Ardisia cartagoana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia cartagoana,6,7707728,220,1353,6674,3169458,5557397,FALSE,Magnoliopsida,,Ardisia cartagoana,107,Plantae,,EN,,
5558831,Ardisia crassiramea Standl.,Ardisia crassiramea,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia crassiramea,6,7707728,220,1353,6674,3169458,5558831,FALSE,Magnoliopsida,,Ardisia crassiramea,108,Plantae,,EN,,
5558457,Ardisia dodgei Standl.,Ardisia dodgei,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia dodgei,6,7707728,220,1353,6674,3169458,5558457,FALSE,Magnoliopsida,,Ardisia dodgei,109,Plantae,,EN,,
5558632,Ardisia dunlapiana P.H.Allen,Ardisia dunlapiana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia dunlapiana,6,7707728,220,1353,6674,3169458,5558632,FALSE,Magnoliopsida,,Ardisia dunlapiana,110,Plantae,,EN,,
5558476,Ardisia furfuracea Standl.,Ardisia furfuracea,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia furfuracea,6,7707728,220,1353,6674,3169458,5558476,FALSE,Magnoliopsida,,Ardisia furfuracea,111,Plantae,,EN,,
7331075,Ardisia furfuracella Standl.,Ardisia furfuracella,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia furfuracella,6,7707728,220,1353,6674,3169458,7331075,FALSE,Magnoliopsida,,Ardisia furfuracella,112,Plantae,,VU,,
5558442,Ardisia generalensis Ricketson & Pipoly,Ardisia generalensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia generalensis,6,7707728,220,1353,6674,3169458,5558442,FALSE,Magnoliopsida,,Ardisia generalensis,113,Plantae,,CR,,
5558438,Ardisia geniculata Lundell,Ardisia geniculata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia geniculata,6,7707728,220,1353,6674,3169458,5558438,FALSE,Magnoliopsida,,Ardisia geniculata,114,Plantae,,DD,,
5558292,Ardisia hagenii Lundell,Ardisia hagenii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia hagenii,6,7707728,220,1353,6674,3169458,5558292,FALSE,Magnoliopsida,,Ardisia hagenii,115,Plantae,,DD,,
5557750,Ardisia liesneri Lundell,Ardisia liesneri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia liesneri,6,7707728,220,1353,6674,3169458,5557750,FALSE,Magnoliopsida,,Ardisia liesneri,116,Plantae,,EN,,
5558709,Ardisia opaca Lundell,Ardisia opaca,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia opaca,6,7707728,220,1353,6674,3169458,5558709,FALSE,Magnoliopsida,,Ardisia opaca,117,Plantae,,NT,,
7331093,Ardisia pleurobotrya Donn.Sm.,Ardisia pleurobotrya,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia pleurobotrya,6,7707728,220,1353,6674,3169458,7331093,FALSE,Magnoliopsida,,Ardisia pleurobotrya,118,Plantae,,VU,,
5557990,Ardisia scheryi Lundell,Ardisia scheryi,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia scheryi,6,7707728,220,1353,6674,3169458,5557990,FALSE,Magnoliopsida,,Ardisia scheryi,119,Plantae,,EN,,
5557580,Ardisia subsessilifolia Lundell,Ardisia subsessilifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia subsessilifolia,6,7707728,220,1353,6674,3169458,5557580,FALSE,Magnoliopsida,,Ardisia subsessilifolia,120,Plantae,,VU,,
5557514,Ardisia tarariae Lundell,Ardisia tarariae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia tarariae,6,7707728,220,1353,6674,3169458,5557514,FALSE,Magnoliopsida,,Ardisia tarariae,121,Plantae,,EN,,
5557395,Ardisia tortuguerensis Ricketson & Pipoly,Ardisia tortuguerensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia tortuguerensis,6,7707728,220,1353,6674,3169458,5557395,FALSE,Magnoliopsida,,Ardisia tortuguerensis,122,Plantae,,CR,,
5558834,Ardisia wedelii Lundell,Ardisia wedelii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,Ardisia wedelii,6,7707728,220,1353,6674,3169458,5558834,FALSE,Magnoliopsida,,Ardisia wedelii,123,Plantae,,NT,,
2785804,Arpophyllum giganteum Hartw. ex Lindl.,Arpophyllum giganteum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Arpophyllum,Arpophyllum giganteum,6,7707728,196,1169,7689,8211139,2785804,FALSE,Liliopsida,,Arpophyllum giganteum,124,Plantae,II,,PELIGRO DE EXTINCIÓN,
2785802,Arpophyllum spicatum Lex.,Arpophyllum spicatum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Arpophyllum,Arpophyllum spicatum,6,7707728,196,1169,7689,8211139,2785802,FALSE,Liliopsida,,Arpophyllum spicatum,125,Plantae,,NE,POBLACION REDUCIDA,
5306514,Aspasia epidendroides Lindl.,Aspasia epidendroides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspasia,Aspasia epidendroides,6,7707728,196,1169,7689,2786136,5306514,FALSE,Liliopsida,,Aspasia epidendroides,126,Plantae,,NE,POBLACION REDUCIDA,
5306517,Aspasia lunata Lindl.,Aspasia lunata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspasia,Aspasia lunata,6,7707728,196,1169,7689,2786136,5306517,FALSE,Liliopsida,,Aspasia lunata,127,Plantae,,NE,POBLACION REDUCIDA,
5306507,Aspasia principissa Rchb.f.,Aspasia principissa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspasia,Aspasia principissa,6,7707728,196,1169,7689,2786136,5306507,FALSE,Liliopsida,,Aspasia principissa,128,Plantae,,NE,POBLACION REDUCIDA,
9424532,Aspidogyne alajuelae (Ormerod) Meneguzzo,Aspidogyne alajuelae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne alajuelae,6,7707728,196,1169,7689,2781738,9424532,FALSE,Liliopsida,,Aspidogyne alajuelae,129,Plantae,,NE,POBLACION REDUCIDA,
8168877,Aspidogyne clavigera (Rchb.f.) Meneguzzo,Aspidogyne clavigera,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne clavigera,6,7707728,196,1169,7689,2781738,8168877,FALSE,Liliopsida,,Aspidogyne clavigera,130,Plantae,,NE,POBLACION REDUCIDA,
6315092,Aspidogyne costaricensis Ormerod & M.A.Blanco,Aspidogyne costaricensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne costaricensis,6,7707728,196,1169,7689,2781738,6315092,FALSE,Liliopsida,,Aspidogyne costaricensis,131,Plantae,,NE,POBLACION REDUCIDA,
2781765,Aspidogyne grayumii Ormerod,Aspidogyne grayumii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne grayumii,6,7707728,196,1169,7689,2781738,2781765,FALSE,Liliopsida,,Aspidogyne grayumii,132,Plantae,,NE,POBLACION REDUCIDA,
9563722,Aspidogyne querceticola (Lindl.) Meneguzzo,Aspidogyne querceticola,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne querceticola,6,7707728,196,1169,7689,2781738,9563722,FALSE,Liliopsida,,Aspidogyne querceticola,133,Plantae,,NE,POBLACION REDUCIDA,
2781831,Aspidogyne roseoalba (Dressler) Ormerod,Aspidogyne roseoalba,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne roseoalba,6,7707728,196,1169,7689,2781738,2781831,FALSE,Liliopsida,,Aspidogyne roseoalba,134,Plantae,,NE,POBLACION REDUCIDA,
2781759,Aspidogyne stictophylla (Schltr.) Garay,Aspidogyne stictophylla,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne stictophylla,6,7707728,196,1169,7689,2781738,2781759,FALSE,Liliopsida,,Aspidogyne stictophylla,135,Plantae,,NE,POBLACION REDUCIDA,
2781791,Aspidogyne tuerckheimii (Schltr.) Garay,Aspidogyne tuerckheimii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne tuerckheimii,6,7707728,196,1169,7689,2781738,2781791,FALSE,Liliopsida,,Aspidogyne tuerckheimii,136,Plantae,,NE,POBLACION REDUCIDA,
2781739,Aspidogyne utriculata (Dressler) Szlach.,Aspidogyne utriculata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne utriculata,6,7707728,196,1169,7689,2781738,2781739,FALSE,Liliopsida,,Aspidogyne utriculata,137,Plantae,,NE,POBLACION REDUCIDA,
9290764,Aspidogyne venustula (Ames) Meneguzzo,Aspidogyne venustula,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Aspidogyne,Aspidogyne venustula,6,7707728,196,1169,7689,2781738,9290764,FALSE,Liliopsida,,Aspidogyne venustula,138,Plantae,,NE,POBLACION REDUCIDA,
2738123,Astrocaryum alatum H.F.Loomis,Astrocaryum alatum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Astrocaryum,Astrocaryum alatum,6,7707728,196,552,7681,2738048,2738123,FALSE,Liliopsida,,Astrocaryum alatum,139,Plantae,,NT,,
2738088,Astrocaryum confertum H.Wendl. ex Burret,Astrocaryum confertum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Astrocaryum,Astrocaryum confertum,6,7707728,196,552,7681,2738048,2738088,FALSE,Liliopsida,,Astrocaryum confertum,140,Plantae,,EN,,
7282413,Astrophytum ornatum (DC.) Britton & Rose,Astrophytum ornatum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Astrophytum,Astrophytum ornatum,6,7707728,220,422,2519,3084448,7282413,FALSE,Magnoliopsida,,Astrophytum ornatum,141,Plantae,II,VU,POBLACION REDUCIDA,
5361723,Ateleia herbert-smithii Pittier,Ateleia herbert-smithii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Ateleia,Ateleia herbert-smithii,6,7707728,220,1370,5386,7832695,5361723,FALSE,Magnoliopsida,,Ateleia herbert-smithii,142,Plantae,,EN,,
4149465,Avenella flexuosa (L.) Drejer,Avenella flexuosa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Poales,Poaceae,Avenella,Avenella flexuosa,6,7707728,196,1369,3073,3232716,4149465,FALSE,Liliopsida,,Avenella flexuosa,143,Plantae,,DD,,
4196610,Avicennia bicolor Standl.,Avicennia bicolor,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Lamiales,Acanthaceae,Avicennia,Avicennia bicolor,6,7707728,220,408,2393,2925398,4196610,FALSE,Magnoliopsida,,Avicennia bicolor,144,Plantae,,VU,,
2733338,Bactris caudata H.Wendl. ex Burret,Bactris caudata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Bactris,Bactris caudata,6,7707728,196,552,7681,2732906,2733338,FALSE,Liliopsida,,Bactris caudata,145,Plantae,,NT,,
2733382,Bactris herrerana Cascante,Bactris herrerana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Bactris,Bactris herrerana,6,7707728,196,552,7681,2732906,2733382,FALSE,Liliopsida,,Bactris herrerana,146,Plantae,,EN,,
2732907,Bactris longiseta H.Wendl. ex Burret,Bactris longiseta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Bactris,Bactris longiseta,6,7707728,196,552,7681,2732906,2732907,FALSE,Liliopsida,,Bactris longiseta,147,Plantae,,EN,,
2733373,Bactris militaris H.E.Moore,Bactris militaris,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Bactris,Bactris militaris,6,7707728,196,552,7681,2732906,2733373,FALSE,Liliopsida,,Bactris militaris,148,Plantae,,EN,,
2732932,Bactris polystachya H.Wendl. ex Grayum,Bactris polystachya,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Bactris,Bactris polystachya,6,7707728,196,552,7681,2732906,2732932,FALSE,Liliopsida,,Bactris polystachya,149,Plantae,,VU,,
3939687,Bakeridesia nelsonii (Rose) D.M.Bates,Bakeridesia nelsonii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Bakeridesia,Bakeridesia nelsonii,6,7707728,220,941,6685,7279502,3939687,FALSE,Magnoliopsida,,Bakeridesia nelsonii,150,Plantae,,VU,,
3939568,Bakeridesia vulcanicola (Standl.) D.M.Bates,Bakeridesia vulcanicola,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Bakeridesia,Bakeridesia vulcanicola,6,7707728,220,941,6685,7279502,3939568,FALSE,Magnoliopsida,,Bakeridesia vulcanicola,151,Plantae,,VU,,
2977404,Balizia elegans (Ducke) Barneby & J.W.Grimes,Balizia elegans,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Balizia,Balizia elegans,6,7707728,220,1370,5386,9596304,2977404,FALSE,Magnoliopsida,,Balizia elegans,152,Plantae,,NT,,
2785183,Barbosella dolichorhiza Schltr.,Barbosella dolichorhiza,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Barbosella,Barbosella dolichorhiza,6,7707728,196,1169,7689,2785148,2785183,FALSE,Liliopsida,,Barbosella dolichorhiza,153,Plantae,,NE,POBLACION REDUCIDA,
2785223,Barbosella geminata Luer,Barbosella geminata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Barbosella,Barbosella geminata,6,7707728,196,1169,7689,2785148,2785223,FALSE,Liliopsida,,Barbosella geminata,154,Plantae,II,NT,POBLACION REDUCIDA,
2785200,Barbosella prorepens (Rchb.f.) Schltr.,Barbosella prorepens,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Barbosella,Barbosella prorepens,6,7707728,196,1169,7689,2785148,2785200,FALSE,Liliopsida,,Barbosella prorepens,155,Plantae,,NE,POBLACION REDUCIDA,
7625774,"Barkeria chinensis (Lindl.) Thien, 1966",Barkeria chinensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Barkeria,Barkeria chinensis,6,7707728,196,1169,7689,2814940,7625774,FALSE,Liliopsida,,Barkeria chinensis,156,Plantae,,NE,POBLACION REDUCIDA,
5313977,Barkeria lindleyana Bateman ex Lindl.,Barkeria lindleyana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Barkeria,Barkeria lindleyana,6,7707728,196,1169,7689,2814940,5313977,FALSE,Liliopsida,,Barkeria lindleyana,157,Plantae,,,POBLACION REDUCIDA,
5314012,Barkeria obovata (C.Presl) Christenson,Barkeria obovata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Barkeria,Barkeria obovata,6,7707728,196,1169,7689,2814940,5314012,FALSE,Liliopsida,,Barkeria obovata,158,Plantae,,NE,POBLACION REDUCIDA,
5313994,Barkeria skinneri (Bateman ex Lindl.) Paxton,Barkeria skinneri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Barkeria,Barkeria skinneri,6,7707728,196,1169,7689,2814940,5313994,FALSE,Liliopsida,,Barkeria skinneri,159,Plantae,,NE,POBLACION REDUCIDA,
3134409,Bartlettina prionophylla (B.L.Rob.) R.M.King & H.Rob.,Bartlettina prionophylla,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Bartlettina,Bartlettina prionophylla,6,7707728,220,414,3065,3134395,3134409,FALSE,Magnoliopsida,,Bartlettina prionophylla,160,Plantae,,EN,,
4243007,Bartlettina sordida (Less.) R.M.King & H.Rob.,Bartlettina sordida,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Bartlettina,Bartlettina sordida,6,7707728,220,414,3065,3134395,4243007,FALSE,Magnoliopsida,,Bartlettina sordida,161,Plantae,,NT,,
2850447,Baskervilla colombiana Garay,Baskervilla colombiana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Baskervilla,Baskervilla colombiana,6,7707728,196,1169,7689,2850442,2850447,FALSE,Liliopsida,,Baskervilla colombiana,162,Plantae,,NE,POBLACION REDUCIDA,
